"user_type","code","type","name","parent_id","note"
"View","53","view","NO OPERACIONALES","5","Descripción:
Comprende las sumas pagadas y/o causadas por gastos no relacionados directamente con la explotación del objeto social del ente económico. Se incorporan conceptos tales como: financieros, pérdidas en venta y retiro de bienes, gastos extraordinarios y gastos diversos."
"View","5305","view","FINANCIEROS","53","Descripción:
Registra el valor de los gastos causados durante el período, en la ejecución de diversas transacciones con el objeto de obtener recursos para el cumplimiento de las actividades del ente económico o solucionar dificultades momentáneas de fondos. Incluye conceptos tales como: intereses, gastos bancarios, descuentos comerciales y comisiones.
Dinámica:
Débitos
1. Por el valor causado por comisiones, intereses y demás gastos de esta naturaleza durante el ejercicio contable;
2. Por el valor de la diferencia en cambio causada sobre obligaciones financieras en moneda extranjera cuando la tasa representativa del mercado sube;
3. Por medio de notas débito bancarias o con órdenes de pago, según el caso,
Créditos
1. Por la cancelación de saldos al cierre del ejercicio."
"View","530505","view","Gastos bancarios","5305",""
"View","530510","view","Reajuste monetario-UPAC (hoy UVR)","5305",""
"View","530515","view","Comisiones","5305",""
"View","530520","view","Intereses","5305",""
"View","530525","view","Diferencia en cambio","5305",""
"View","530530","view","Gastos en negociación certificados de cambio","5305",""
"View","530535","view","Descuentos comerciales condicionados","5305",""
"View","530540","view","Gastos manejo y emisión de bonos","5305",""
"View","530545","view","Prima amortizada","5305",""
"View","530595","view","Otros","5305",""
"View","530599","view","Ajustes por inflación","5305",""
"View","5310","view","PéRDIDA EN VENTA Y RETIRO DE BIENES","53","Descripción:
Registra el valor de las pérdidas en que incurre el ente económico por la venta y retiro de bienes, tales como inversiones, cartera, propiedades, planta y equipo, intangibles y otros activos.
Dinámica:
Débitos
1. Por el valor de la pérdida en venta de bienes;
2. Por el valor del activo dado de baja.
Créditos
1. Por la cancelación de saldos al cierre del ejercicio."
"View","531005","view","Venta de inversiones","5310",""
"View","531010","view","Venta de cartera","5310",""
"View","531015","view","Venta de propiedades, planta y equipo","5310",""
"View","531020","view","Venta de intangibles","5310",""
"View","531025","view","Venta de otros activos","5310",""
"View","531030","view","Retiro de propiedades, planta y equipo","5310",""
"View","531035","view","Retiro de otros activos","5310",""
"View","531040","view","Pérdidas por siniestros","5310",""
"View","531095","view","Otros","5310",""
"View","531099","view","Ajustes por inflación","5310",""
"View","5313","view","PéRDIDAS MéTODO DE PARTICIPACIóN","53","Descripción:
Registra el valor correspondiente a la participación en las pérdidas por la aplicación del método de participación, de las inversiones que posee el ente económico en sociedades subordinadas, cuando la actividad principal de éste no sea financiera.
Dinámica:
Débitos
1. Por el valor de las pérdidas, producto de la aplicación del método de participación.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","531305","view","De sociedades anónimas y/o asimiladas","5313",""
"View","531310","view","De sociedades limitadas y/o asimiladas","5313",""
"View","5315","view","GASTOS EXTRAORDINARIOS","53","Descripción:
Registra el valor de los gastos pagados o causados en que incurre el ente económico para atender operaciones diferentes a las del giro ordinario de sus actividades y que no corresponden a los conceptos enunciados en las cuentas 5305 y 5310 del presente plan, tales como costas y procesos judiciales y actividades culturales y cívicas.
Dinámica:
Débitos
1. Por el valor de los gastos extraordinarios incurridos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","531505","view","Costas y procesos judiciales","5315",""
"View","531510","view","Actividades culturales y cívicas","5315",""
"View","531515","view","Costos y gastos de ejercicios anteriores","5315",""
"View","531520","view","Impuestos asumidos","5315",""
"View","531595","view","Otros","5315",""
"View","531599","view","Ajustes por inflación","5315",""
"View","5395","view","GASTOS DIVERSOS","53","Descripción:
Registra los gastos no operacionales ocasionados por conceptos diferentes a los especificados anteriormente.
Dinámica:
Débitos
1. Por el valor de los gastos pagados o causados.
Créditos
1. Por la cancelación de saldos al cierre del ejercicio."
"View","539505","view","Demandas laborales","5395",""
"View","539510","view","Demandas por incumplimiento de contratos","5395",""
"View","539515","view","Indemnizaciones","5395",""
"View","539520","view","Multas, sanciones y litigios","5395",""
"View","539525","view","Donaciones","5395",""
"View","539530","view","Constitución de garantías","5395",""
"View","539535","view","Amortización de bienes entregados en comodato","5395",""
"View","539595","view","Otros","5395",""
"View","539599","view","Ajustes por inflación","5395",""
"View","54","view","IMPUESTO DE RENTA Y COMPLEMENTARIOS","5","Descripción:
Comprende los impuestos por concepto de renta y complementarios liquidados conforme a las normas legales vigentes. Cuenta: 5405 -Impuesto de renta y complementarios-.
Dinámica:
Débitos
1. Por el valor de los impuestos causados o la provisión constituida.
Créditos
1. Por la cancelación de saldos al cierre del ejercicio."
"View","5405","view","IMPUESTO DE RENTA Y COMPLEMENTARIOS","54",""
"View","540505","view","Impuesto de renta y complementarios","5405",""
"View","59","view","GANANCIAS Y PéRDIDAS","5","Descripción:
Agrupa las cuentas de resultados al cierre del ejercicio económico con el fin de establecer la utilidad o pérdida del ente económico. Su saldo podrá ser débito o crédito según el resultado obtenido. Cuenta: 5905 -Ganancias y pérdidas-.
Dinámica:
Débitos
1. Por la cancelación de los saldos de los gastos al cierre del ejercicio;
2. Por la cancelación de los saldos de los costos de la producción vendida y/o prestación de servicios al cierre del ejercicio;
3. Por la cancelación del costo de las inversiones vendidas, para los entes económicos dedicados a la actividad financiera;
4. Por el valor de la provisión para impuesto de renta y complementarios por el ejercicio determinado;
5. Por el valor de la utilidad correspondiente al ejercicio con abono a la cuenta 3605 -utilidad del ejercicio-, y
6. Por el valor de la utilidad correspondiente al ejercicio, con abono a la cuenta 3130, si el ente económico es persona natural.
Créditos
1. Por la cancelación de saldos de los ingresos al cierre del ejercicio;
2. Por el valor de la pérdida correspondiente al ejercicio con cargo a la cuenta 3610 -pérdida del ejercicio-, y
3. Por el valor de la pérdida correspondiente al ejercicio, con cargo a la cuenta 3130, si el ente económico es persona natural."
"View","5905","view","GANANCIAS Y PéRDIDAS","59",""
"View","590505","view","Ganancias y pérdidas","5905",""
"View","6","view","COSTOS DE VENTAS","0","Descripción:
Agrupa las cuentas que representan la acumulación de los costos directos e indirectos necesarios en la elaboración de productos y/o prestación de los servicios vendidos, de acuerdo con la actividad social desarrollada por el ente económico, en un período determinado. Al final del ejercicio económico, los saldos de las cuentas de costo de ventas se cancelarán con cargo a la cuenta 5905 -ganancias y pérdidas-."
"View","61","view","COSTO DE VENTAS Y DE PRESTACIóN DE SERVICIOS","6","Descripción:
Comprende el monto asignado por el ente económico a los artículos y productos vendidos y a los servicios prestados durante el ejercicio contable."
"View","6105","view","AGRICULTURA, GANADERíA, CAZA Y SILVICULTURA","61","Descripción:
Registra el valor de los costos incurridos por el ente económico en la cría, levante y ceba de semovientes; siembra, cultivo y cosecha de productos, y demás costos relacionados con la actividad agropecuaria, aplicados a semovientes y/o productos vendidos durante el ejercicio.
Dinámica:
Débitos
1. Por el costo de los semovientes vendidos;
2. Por los costos incurridos y aplicados a las cosechas vendidas;
3. Por el inventario inicial cuando el ente económico utilice el sistema de inventario periódico;
4. Por la cuenta respectiva del grupo 62 -compras, cuando el ente económico utilice el sistema de inventario periódico.
Créditos
1. Por el inventario final cuando el ente económico utilice el sistema de inventario periódico, y
2. Por la cancelación de saldos al cierre del ejercicio."
"View","610505","view","Cultivo de cereales","6105",""
"View","610510","view","Cultivos de hortalizas, legumbres y plantas ornamentales","6105",""
"View","610515","view","Cultivos de frutas, nueces y plantas aromáticas","6105",""
"View","610520","view","Cultivo de café","6105",""
"View","610525","view","Cultivo de flores","6105",""
"View","610530","view","Cultivo de caña de azúcar","6105",""
"View","610535","view","Cultivo de algodón y plantas para material textil","6105",""
"View","610540","view","Cultivo de banano","6105",""
"View","610545","view","Otros cultivos agrícolas","6105",""
"View","610550","view","Cría de ovejas, cabras, asnos, mulas y burdéganos","6105",""
"View","610555","view","Cría de ganado caballar y vacuno","6105",""
"View","610560","view","Producción avícola","6105",""
"View","610565","view","Cría de otros animales","6105",""
"View","610570","view","Servicios agrícolas y ganaderos","6105",""
"View","610575","view","Actividad de caza","6105",""
"View","610580","view","Actividad de silvicultura","6105",""
"View","610595","view","Actividades conexas","6105",""
"View","610599","view","Ajustes por inflación","6105",""
"View","6110","view","PESCA","61","Descripción:
Registra el valor de los costos incurridos por el ente económico en las actividades del negocio de la pesca, que tengan relación de causalidad con las ventas en determinado ejercicio.
Dinámica:
Débitos
1. Por los costos incurridos en la venta de productos durante el ejercicio;
2. Por el inventario inicial cuando el ente económico utilice el sistema de inventario periódico;
3. Por la cuenta respectiva del grupo 62 -compras-, cuando el ente económico utilice el sistema de inventario periódico.
Créditos
1. Por el inventario final cuando el ente económico utilice el sistema de inventario periódico, y
2. Por la cancelación de saldos al cierre del ejercicio."
